date,time,code,open,high,low,close,volume,amount,adjustflag
2017-07-18,20170718132000000,sh.601398,5.3100,5.3100,5.2800,5.2900,6488100,34354224.0000,3
2017-07-18,20170718132500000,sh.601398,5.3000,5.3100,5.2900,5.3000,3886400,20592724.0000,3
2017-07-18,20170718133000000,sh.601398,5.3000,5.3000,5.2800,5.2800,3768500,19932480.0000,3
2017-07-18,20170718133500000,sh.601398,5.2800,5.2800,5.2500,5.2600,4799000,25269484.0000,3
2017-07-18,20170718134000000,sh.601398,5.2600,5.2800,5.2500,5.2700,2233600,11754266.0000,3
2017-07-18,20170718134500000,sh.601398,5.2700,5.2700,5.2500,5.2600,1674500,8805161.0000,3
2017-07-18,20170718135000000,sh.601398,5.2500,5.2700,5.2500,5.2600,2295200,12078592.0000,3
2017-07-18,20170718135500000,sh.601398,5.2600,5.2700,5.2600,5.2700,1307900,6888786.0000,3
2017-07-18,20170718140000000,sh.601398,5.2700,5.2700,5.2500,5.2600,2505900,13183511.0000,3
2017-07-18,20170718140500000,sh.601398,5.2700,5.3000,5.2600,5.2900,5402800,28543052.0000,3
2017-07-18,20170718141000000,sh.601398,5.3000,5.3000,5.2800,5.3000,2305800,12207750.0000,3
2017-07-18,20170718141500000,sh.601398,5.2900,5.3000,5.2800,5.2800,1471500,7787227.0000,3
2017-07-18,20170718142000000,sh.601398,5.2800,5.2900,5.2800,5.2800,1449100,7657370.0000,3
2017-07-18,20170718142500000,sh.601398,5.2800,5.2900,5.2800,5.2900,1428200,7551288.0000,3
2017-07-18,20170718143000000,sh.601398,5.2900,5.3000,5.2700,5.2900,2058000,10875728.0000,3
2017-07-18,20170718143500000,sh.601398,5.2900,5.3000,5.2800,5.3000,1306100,6906042.0000,3
2017-07-18,20170718144000000,sh.601398,5.3000,5.3100,5.2900,5.3000,10212500,54133240.0000,3
2017-07-18,20170718144500000,sh.601398,5.3100,5.3200,5.2900,5.3000,2505300,13276649.0000,3
2017-07-18,20170718145000000,sh.601398,5.3000,5.3000,5.2700,5.2800,2220100,11723142.0000,3
2017-07-18,20170718145500000,sh.601398,5.2800,5.2900,5.2700,5.2800,1598700,8441534.0000,3
2017-07-18,20170718150000000,sh.601398,5.2800,5.2900,5.2700,5.2800,2312300,12205544.0000,3
2017-07-19,20170719093500000,sh.601398,5.2700,5.2900,5.2500,5.2800,3209700,16912900.0000,3
2017-07-19,20170719094000000,sh.601398,5.2800,5.2900,5.2600,5.2800,4995100,26360384.0000,3
2017-07-19,20170719094500000,sh.601398,5.2800,5.3100,5.2800,5.3000,3150500,16693837.0000,3
2017-07-19,20170719095000000,sh.601398,5.3000,5.3300,5.2900,5.3200,5968200,31732052.0000,3
2017-07-19,20170719095500000,sh.601398,5.3100,5.3200,5.3000,5.3100,1746800,9275611.0000,3
2017-07-19,20170719100000000,sh.601398,5.3200,5.3300,5.3100,5.3100,4014700,21359678.0000,3
2017-07-19,20170719100500000,sh.601398,5.3100,5.3400,5.3100,5.3300,7534600,40144304.0000,3
2017-07-19,20170719101000000,sh.601398,5.3200,5.3300,5.3100,5.3100,2157700,11481147.0000,3
2017-07-19,20170719101500000,sh.601398,5.3100,5.3300,5.3100,5.3200,1380000,7344023.0000,3
2017-07-19,20170719102000000,sh.601398,5.3300,5.3300,5.3000,5.3000,6607200,35079828.0000,3
2017-07-19,20170719102500000,sh.601398,5.2900,5.3000,5.2900,5.3000,1965500,10405848.0000,3
2017-07-19,20170719103000000,sh.601398,5.2900,5.3100,5.2900,5.3100,1620000,8590598.0000,3
2017-07-19,20170719103500000,sh.601398,5.3100,5.3200,5.3000,5.3200,2425100,12860024.0000,3
2017-07-19,20170719104000000,sh.601398,5.3200,5.3200,5.2900,5.3000,2681800,14220301.0000,3
2017-07-19,20170719104500000,sh.601398,5.3000,5.3100,5.2800,5.3000,3168800,16785386.0000,3
2017-07-19,20170719105000000,sh.601398,5.3000,5.3100,5.2900,5.2900,2681900,14212974.0000,3
2017-07-19,20170719105500000,sh.601398,5.2900,5.3100,5.2900,5.3000,1986500,10525578.0000,3
2017-07-19,20170719110000000,sh.601398,5.2900,5.3000,5.2800,5.2800,3405200,18001646.0000,3
2017-07-19,20170719110500000,sh.601398,5.2800,5.2900,5.2700,5.2900,876900,4634426.0000,3
2017-07-19,20170719111000000,sh.601398,5.2900,5.3000,5.2800,5.2900,1098300,5812388.0000,3
2017-07-19,20170719111500000,sh.601398,5.2900,5.3000,5.2900,5.3000,536900,2843634.0000,3
2017-07-19,20170719112000000,sh.601398,5.2900,5.3000,5.2900,5.3000,899200,4761475.0000,3
2017-07-19,20170719112500000,sh.601398,5.3000,5.3000,5.2800,5.2800,755700,3997197.0000,3
2017-07-19,20170719113000000,sh.601398,5.2900,5.2900,5.2600,5.2700,6221600,32800308.0000,3
2017-07-19,20170719130500000,sh.601398,5.2700,5.2900,5.2600,5.2800,5712700,30101492.0000,3
2017-07-19,20170719131000000,sh.601398,5.2700,5.2900,5.2700,5.2900,2461000,12990373.0000,3
2017-07-19,20170719131500000,sh.601398,5.2900,5.2900,5.2700,5.2800,1155900,6104792.0000,3
2017-07-19,20170719132000000,sh.601398,5.2700,5.2800,5.2700,5.2800,848700,4476799.0000,3
2017-07-19,20170719132500000,sh.601398,5.2700,5.2800,5.2600,5.2800,7495900,39504216.0000,3
2017-07-19,20170719133000000,sh.601398,5.2800,5.2900,5.2700,5.2800,1137600,6001565.0000,3
2017-07-19,20170719133500000,sh.601398,5.2800,5.2800,5.2700,5.2700,823100,4343139.0000,3
2017-07-19,20170719134000000,sh.601398,5.2800,5.2900,5.2600,5.2900,6180900,32585592.0000,3
2017-07-19,20170719134500000,sh.601398,5.2900,5.2900,5.2700,5.2900,631100,3335280.0000,3
2017-07-19,20170719135000000,sh.601398,5.2900,5.2900,5.2800,5.2800,582000,3077242.0000,3
2017-07-19,20170719135500000,sh.601398,5.2800,5.2900,5.2800,5.2800,421000,2225242.0000,3
2017-07-19,20170719140000000,sh.601398,5.2800,5.2900,5.2700,5.2700,902100,4763702.0000,3
2017-07-19,20170719140500000,sh.601398,5.2800,5.2800,5.2700,5.2800,917000,4838802.0000,3
2017-07-19,20170719141000000,sh.601398,5.2700,5.2900,5.2700,5.2900,1463700,7729620.0000,3
2017-07-19,20170719141500000,sh.601398,5.2900,5.2900,5.2800,5.2900,2756500,14580522.0000,3
2017-07-19,20170719142000000,sh.601398,5.2900,5.2900,5.2800,5.2900,2182500,11543711.0000,3
2017-07-19,20170719142500000,sh.601398,5.2900,5.3000,5.2800,5.3000,3328000,17628780.0000,3
2017-07-19,20170719143000000,sh.601398,5.3000,5.3500,5.3000,5.3400,11159000,59439904.0000,3
2017-07-19,20170719143500000,sh.601398,5.3300,5.3400,5.3000,5.3100,9819300,52240568.0000,3
2017-07-19,20170719144000000,sh.601398,5.3100,5.3300,5.2900,5.3000,12299100,65184736.0000,3
2017-07-19,20170719144500000,sh.601398,5.3000,5.3200,5.2800,5.3000,12201800,64583532.0000,3
2017-07-19,20170719145000000,sh.601398,5.3000,5.3100,5.2800,5.3000,13030200,68938720.0000,3
2017-07-19,20170719145500000,sh.601398,5.3000,5.3000,5.2400,5.2700,44289000,232892368.0000,3
2017-07-19,20170719150000000,sh.601398,5.2600,5.2900,5.2300,5.2700,27840200,146177840.0000,3
2017-07-20,20170720093500000,sh.601398,5.2700,5.2900,5.2500,5.2900,15635200,82476848.0000,3
2017-07-20,20170720094000000,sh.601398,5.2800,5.2900,5.2700,5.2700,3397500,17920564.0000,3
2017-07-20,20170720094500000,sh.601398,5.2700,5.2800,5.2400,5.2600,8416300,44251452.0000,3
2017-07-20,20170720095000000,sh.601398,5.2500,5.2600,5.2400,5.2400,6734800,35353752.0000,3
2017-07-20,20170720095500000,sh.601398,5.2400,5.2500,5.2400,5.2500,3250700,17046054.0000,3
2017-07-20,20170720100000000,sh.601398,5.2500,5.2600,5.2400,5.2500,5643100,29597612.0000,3
2017-07-20,20170720100500000,sh.601398,5.2500,5.2500,5.2300,5.2400,6995700,36652760.0000,3
2017-07-20,20170720101000000,sh.601398,5.2400,5.2400,5.2300,5.2400,4820400,25224940.0000,3
2017-07-20,20170720101500000,sh.601398,5.2400,5.2500,5.2300,5.2300,3278400,17171440.0000,3
2017-07-20,20170720102000000,sh.601398,5.2400,5.2400,5.2300,5.2400,2433600,12743940.0000,3
2017-07-20,20170720102500000,sh.601398,5.2300,5.2400,5.2300,5.2400,3644300,19085476.0000,3
2017-07-20,20170720103000000,sh.601398,5.2400,5.2400,5.2200,5.2300,6392200,33425270.0000,3
2017-07-20,20170720103500000,sh.601398,5.2300,5.2400,5.2200,5.2300,1287600,6739011.0000,3
2017-07-20,20170720104000000,sh.601398,5.2400,5.2500,5.2300,5.2500,1797300,9414382.0000,3
2017-07-20,20170720104500000,sh.601398,5.2500,5.2600,5.2400,5.2400,1959300,10284817.0000,3
2017-07-20,20170720105000000,sh.601398,5.2500,5.2600,5.2500,5.2600,2015800,10598552.0000,3
2017-07-20,20170720105500000,sh.601398,5.2600,5.2700,5.2600,5.2700,2179700,11482508.0000,3
2017-07-20,20170720110000000,sh.601398,5.2600,5.2700,5.2600,5.2600,1442900,7598068.0000,3
2017-07-20,20170720110500000,sh.601398,5.2700,5.2700,5.2500,5.2600,5169600,27193944.0000,3
2017-07-20,20170720111000000,sh.601398,5.2600,5.2700,5.2500,5.2700,3312800,17445240.0000,3
2017-07-20,20170720111500000,sh.601398,5.2700,5.2700,5.2600,5.2600,6485700,34161824.0000,3
2017-07-20,20170720112000000,sh.601398,5.2700,5.2800,5.2600,5.2700,3517200,18548300.0000,3
2017-07-20,20170720112500000,sh.601398,5.2800,5.2800,5.2700,5.2800,5986500,31578720.0000,3
2017-07-20,20170720113000000,sh.601398,5.2700,5.2800,5.2700,5.2800,2235700,11803856.0000,3
2017-07-20,20170720130500000,sh.601398,5.2800,5.2900,5.2700,5.2800,6383900,33704816.0000,3
2017-07-20,20170720131000000,sh.601398,5.2800,5.2800,5.2700,5.2800,5100400,26895252.0000,3
2017-07-20,20170720131500000,sh.601398,5.2800,5.2800,5.2700,5.2700,2088000,11015639.0000,3
2017-07-20,20170720132000000,sh.601398,5.2800,5.2800,5.2600,5.2600,2919200,15383049.0000,3
2017-07-20,20170720132500000,sh.601398,5.2700,5.2700,5.2600,5.2600,2896700,15249782.0000,3
2017-07-20,20170720133000000,sh.601398,5.2600,5.2700,5.2500,5.2500,2492500,13110384.0000,3
2017-07-20,20170720133500000,sh.601398,5.2600,5.2700,5.2500,5.2600,4511200,23698978.0000,3
2017-07-20,20170720134000000,sh.601398,5.2700,5.2700,5.2500,5.2600,2267200,11935158.0000,3
2017-07-20,20170720134500000,sh.601398,5.2600,5.2800,5.2600,5.2700,3279000,17281584.0000,3
2017-07-20,20170720135000000,sh.601398,5.2700,5.2800,5.2600,5.2600,2135900,11261867.0000,3
2017-07-20,20170720135500000,sh.601398,5.2700,5.2800,5.2600,5.2700,1692900,8935211.0000,3
2017-07-20,20170720140000000,sh.601398,5.2700,5.2800,5.2700,5.2800,2236200,11805428.0000,3
2017-07-20,20170720140500000,sh.601398,5.2800,5.2900,5.2700,5.2800,1017100,5372045.0000,3
2017-07-20,20170720141000000,sh.601398,5.2900,5.2900,5.2800,5.2900,2279200,12045647.0000,3
2017-07-20,20170720141500000,sh.601398,5.2800,5.2900,5.2800,5.2800,1258400,6651214.0000,3
2017-07-20,20170720142000000,sh.601398,5.2900,5.2900,5.2700,5.2700,1748800,9237255.0000,3
2017-07-20,20170720142500000,sh.601398,5.2800,5.2800,5.2700,5.2700,2445800,12902162.0000,3
2017-07-20,20170720143000000,sh.601398,5.2800,5.2900,5.2700,5.2800,852900,4501911.0000,3
2017-07-20,20170720143500000,sh.601398,5.2700,5.2900,5.2700,5.2800,878700,4642821.0000,3
2017-07-20,20170720144000000,sh.601398,5.2800,5.2900,5.2700,5.2700,1545600,8165532.0000,3
2017-07-20,20170720144500000,sh.601398,5.2800,5.2800,5.2700,5.2800,2104200,11101772.0000,3
2017-07-20,20170720145000000,sh.601398,5.2800,5.2900,5.2700,5.2900,4337900,22924116.0000,3
2017-07-20,20170720145500000,sh.601398,5.2900,5.2900,5.2800,5.2900,3794200,20068636.0000,3
2017-07-20,20170720150000000,sh.601398,5.2900,5.3000,5.2800,5.2900,7180800,37995144.0000,3
2017-07-21,20170721093500000,sh.601398,5.2800,5.2900,5.2700,5.2900,2409600,12727760.0000,3
2017-07-21,20170721094000000,sh.601398,5.2800,5.2900,5.2800,5.2800,1748900,9243944.0000,3
2017-07-21,20170721094500000,sh.601398,5.2800,5.2900,5.2800,5.2800,2145700,11331521.0000,3
2017-07-21,20170721095000000,sh.601398,5.2900,5.2900,5.2800,5.2900,1441800,7619761.0000,3
2017-07-21,20170721095500000,sh.601398,5.2800,5.2900,5.2800,5.2900,1748400,9240868.0000,3
2017-07-21,20170721100000000,sh.601398,5.2900,5.3100,5.2800,5.2900,5684300,30093384.0000,3
2017-07-21,20170721100500000,sh.601398,5.2900,5.3000,5.2900,5.3000,1233400,6535669.0000,3
2017-07-21,20170721101000000,sh.601398,5.3000,5.3000,5.2900,5.3000,1668000,8839088.0000,3
2017-07-21,20170721101500000,sh.601398,5.3000,5.3000,5.2900,5.3000,2092200,11076869.0000,3
2017-07-21,20170721102000000,sh.601398,5.3000,5.3000,5.2900,5.2900,2644500,14003203.0000,3
2017-07-21,20170721102500000,sh.601398,5.3000,5.3000,5.2800,5.2800,1434400,7594487.0000,3
2017-07-21,20170721103000000,sh.601398,5.2900,5.3000,5.2800,5.2900,1206700,6382963.0000,3
2017-07-21,20170721103500000,sh.601398,5.2900,5.3000,5.2800,5.2800,2136700,11302333.0000,3
2017-07-21,20170721104000000,sh.601398,5.2900,5.2900,5.2800,5.2800,1203100,6361286.0000,3
2017-07-21,20170721104500000,sh.601398,5.2900,5.2900,5.2800,5.2800,1212900,6413681.0000,3
2017-07-21,20170721105000000,sh.601398,5.2900,5.2900,5.2800,5.2900,964900,5102598.0000,3
2017-07-21,20170721105500000,sh.601398,5.2900,5.3000,5.2900,5.2900,979100,5186586.0000,3
2017-07-21,20170721110000000,sh.601398,5.2900,5.3000,5.2800,5.2900,1040200,5508814.0000,3
2017-07-21,20170721110500000,sh.601398,5.3000,5.3000,5.2800,5.2900,913200,4834909.0000,3
2017-07-21,20170721111000000,sh.601398,5.3000,5.3000,5.2900,5.2900,936100,4958986.0000,3
2017-07-21,20170721111500000,sh.601398,5.3000,5.3000,5.2900,5.2900,1241500,6576008.0000,3
2017-07-21,20170721112000000,sh.601398,5.2900,5.3000,5.2900,5.3000,1810900,9595618.0000,3
2017-07-21,20170721112500000,sh.601398,5.3000,5.3100,5.2900,5.3000,1399200,7425242.0000,3
2017-07-21,20170721113000000,sh.601398,5.3100,5.3100,5.3000,5.3000,1573500,8352225.0000,3
2017-07-21,20170721130500000,sh.601398,5.3100,5.3100,5.3000,5.3000,2089000,11084413.0000,3
2017-07-21,20170721131000000,sh.601398,5.3100,5.3100,5.3000,5.3100,877200,4655647.0000,3
